,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
14,Why Lilly  ( LLY )  Could Beat Earnings Estimates Again,https://www.zacks.com/stock/news/2074399/why-lilly-lly-could-beat-earnings-estimates-again,20230404T161013,['Zacks Investment Research'],Lilly (LLY) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://staticx-tuner.zacks.com/images/default_article_images/default110.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.99989'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}]",0.314898,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.417304', 'ticker_sentiment_score': '0.451479', 'ticker_sentiment_label': 'Bullish'}]"
15,3 Top Healthcare Stocks to Buy for April,https://www.fool.com/investing/2023/04/04/3-top-healthcare-stocks-to-buy-for-april/,20230404T131200,['Jim Halley'],"These pharmaceutical companies' shares are down, but their prospects are rising.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F726723%2Fsenior-man-laptop-covering-face-gettyimages-1472263927.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",0.182051,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.120885', 'ticker_sentiment_score': '0.126787', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.030331', 'ticker_sentiment_score': '0.196409', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.120885', 'ticker_sentiment_score': '0.142034', 'ticker_sentiment_label': 'Neutral'}]"
16,Investors Heavily Search Eli Lilly and Company  ( LLY ) : Here is What You Need to Know,https://www.zacks.com/stock/news/2074200/investors-heavily-search-eli-lilly-and-company-lly-here-is-what-you-need-to-know,20230404T130011,['Zacks Investment Research'],"Lilly (LLY) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://staticx-tuner.zacks.com/images/default_article_images/default327.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}]",0.219616,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.527831', 'ticker_sentiment_score': '0.15401', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
17,Here are our 4 best stocks - and 4 worst stocks - of the first quarter,https://www.cnbc.com/2023/03/31/first-quarter-2023-best-and-worst-stocks-investing-club.html,20230331T211411,"['Jeff Marks', 'Kevin Stankiewicz']","Club holding Nvidia (NVDA) has soared more than 90% this year, while Halliburton (HAL) and other energy stocks slid.",https://image.cnbcfm.com/api/v1/image/105394258-1534194817403gettyimages-902403114.jpeg?v=1680297251&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.857896'}]",0.138959,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.021718', 'ticker_sentiment_score': '0.069859', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HUM', 'relevance_score': '0.043421', 'ticker_sentiment_score': '-0.081063', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.065091', 'ticker_sentiment_score': '0.035103', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.129749', 'ticker_sentiment_score': '0.095001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HAL', 'relevance_score': '0.172404', 'ticker_sentiment_score': '0.015995', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HON', 'relevance_score': '0.108271', 'ticker_sentiment_score': '0.010027', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.043421', 'ticker_sentiment_score': '0.158818', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.065091', 'ticker_sentiment_score': '-0.002014', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.193551', 'ticker_sentiment_score': '0.075332', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.043421', 'ticker_sentiment_score': '-0.081063', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DVN', 'relevance_score': '0.043421', 'ticker_sentiment_score': '0.035906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DHR', 'relevance_score': '0.043421', 'ticker_sentiment_score': '-0.081063', 'ticker_sentiment_label': 'Neutral'}]"
18,"Stock Market Rallies On Micron, Alibaba, Lululemon, Ebbing Bank Fears: Weekly Review",https://www.investors.com/news/stock-market-rallies-on-micron-alibaba-lululemon-ebbing-bank-fears/,20230331T161900,"[""Investor's Business Daily"", 'IBD STAFF']","Stock Market Rallies On Micron, Alibaba, Lululemon, Ebbing Bank ... Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2019/12/FAP2020-bull-123019-shutter.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.769861'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.99793'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '1.0'}]",-0.075568,Neutral,"[{'ticker': 'BABA', 'relevance_score': '0.119591', 'ticker_sentiment_score': '0.108066', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XPEV', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.013941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PVH', 'relevance_score': '0.071928', 'ticker_sentiment_score': '-0.194038', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MU', 'relevance_score': '0.119591', 'ticker_sentiment_score': '0.055006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COIN', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.217701', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'BNTX', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.246914', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AEHR', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LOVE', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.128613', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LULU', 'relevance_score': '0.119591', 'ticker_sentiment_score': '0.117143', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VKTX', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.089987', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.119591', 'ticker_sentiment_score': '0.01402', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NIO', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.013941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PAYX', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RH', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.128613', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CZBS', 'relevance_score': '0.024005', 'ticker_sentiment_score': '-0.00747', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FIZN', 'relevance_score': '0.024005', 'ticker_sentiment_score': '-0.00747', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBA', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.271998', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'LLY', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.06901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CTAS', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.055257', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LI', 'relevance_score': '0.047988', 'ticker_sentiment_score': '0.013941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.024005', 'ticker_sentiment_score': '-0.053835', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.047988', 'ticker_sentiment_score': '-0.178906', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
19,"ImmuneOnco Banks On Cutting-edge Cancer Drugs To Attract IPO Cash - AbbVie  ( NYSE:ABBV ) , Gilead Sciences  ( NASDAQ:GILD ) ",https://www.benzinga.com/markets/penny-stocks/23/03/31608710/immuneonco-banks-on-cutting-edge-cancer-drugs-to-attract-ipo-cash,20230331T132356,['The Bamboo Works'],"ImmuneOnco's main product pipeline is a cancer drug targeting a promising protein pathway, the first such drug to enter clinical tests in China, with more intensive trials due in the fourth quarter Eli Lilly ranks as the company's biggest institutional investor after six rounds of financing",https://cdn.benzinga.com/files/immuneonco-biopharma.jpeg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'IPO', 'relevance_score': '0.682689'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.070068,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.13459', 'ticker_sentiment_score': '0.136324', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.091222', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GILD', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.091222', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.033799', 'ticker_sentiment_score': '-0.086146', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IMAB', 'relevance_score': '0.13459', 'ticker_sentiment_score': '0.157981', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20,3 Stocks That Could Benefit From the Ozempic Craze,https://www.fool.com/investing/2023/03/30/3-stocks-that-could-benefit-from-the-ozempic-craze/,20230330T134500,['David Jagielski'],Is it time to load up on these weight-loss stocks?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F725910%2Fstack-of-one-hundred-dollar-bills-cash-money-invest-retire-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.262776,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.258351', 'ticker_sentiment_score': '0.279795', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WW', 'relevance_score': '0.1568', 'ticker_sentiment_score': '0.193641', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.05257', 'ticker_sentiment_score': '0.103841', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.258351', 'ticker_sentiment_score': '0.279265', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
21,"BioRestorative Therapies  ( NASDAQ: BRTX )  Is Targeting The Global Obesity Epidemic With Its Recent IP Portfolio Expansion - Altimmune  ( NASDAQ:ALT ) , BioRestorative Therapies  ( NASDAQ:BRTX ) ",https://www.benzinga.com/general/biotech/23/03/31577969/biorestorative-therapies-nasdaq-brtx-is-targeting-the-global-obesity-epidemic-with-its-recent-ip-,20230330T110025,['Julian Richard'],"BioRestorative Therapies Inc BRTX is expanding its ThermoStem® intellectual property portfolio for treatments targeting obesity, diabetes and other indications related to metabolic syndrome with another patent notice of allowance from the United States Patent Office, adding to its already 19 ...",https://cdn.benzinga.com/files/images/story/2023/03/30/screenshot_2023-03-30_at_4.28.22_pm.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",0.01956,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.089629', 'ticker_sentiment_score': '0.057938', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALT', 'relevance_score': '0.13409', 'ticker_sentiment_score': '0.067684', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRTX', 'relevance_score': '0.13409', 'ticker_sentiment_score': '0.107823', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.089629', 'ticker_sentiment_score': '0.057938', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.089629', 'ticker_sentiment_score': '0.057938', 'ticker_sentiment_label': 'Neutral'}]"
22,Why Shares of ProQR Therapeutics Dropped on Wednesday,https://www.fool.com/investing/2023/03/29/why-shares-of-proqr-therapeutics-dropped-on-wednes/,20230329T163055,['Jim Halley'],The clinical-stage biotech released fourth-quarter and full-year earnings.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F726002%2Fa-blue-tesla-car-driving-on-an-open-road.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}]",0.040549,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.140076', 'ticker_sentiment_score': '0.101178', 'ticker_sentiment_label': 'Neutral'}]"
23,Check Out What Whales Are Doing With LLY - Eli Lilly  ( NYSE:LLY ) ,https://www.benzinga.com/markets/options/23/03/31554017/check-out-what-whales-are-doing-with-lly,20230329T161536,['Benzinga Insights'],"A whale with a lot of money to spend has taken a noticeably bearish stance on Eli Lilly. Looking at options history for Eli Lilly LLY we detected 13 strange trades. If we consider the specifics of each trade, it is accurate to state that 46% of the investors opened trades with bullish ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.073611,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.827318', 'ticker_sentiment_score': '0.113338', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.120431', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.120431', 'ticker_sentiment_score': '0.040956', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.120431', 'ticker_sentiment_score': '-0.131687', 'ticker_sentiment_label': 'Neutral'}]"
24,3 Dividend Stocks That Have Been Paying Investors Since the 1800s,https://www.fool.com/investing/2023/03/29/3-dividend-stocks-have-been-paying-since-1800s/,20230329T130000,['David Jagielski'],Investors who crave stability and dividend income will love these stocks.,https://media.ycharts.com/charts/dc8bdd920d6bd1aa50dd065c828870c8.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.252053,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.267559', 'ticker_sentiment_score': '0.203357', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TD', 'relevance_score': '0.330876', 'ticker_sentiment_score': '0.331549', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.202366', 'ticker_sentiment_score': '0.114263', 'ticker_sentiment_label': 'Neutral'}]"
25,Eli Lilly  ( LLY )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2071540/eli-lilly-lly-gains-as-market-dips-what-you-should-know,20230328T214526,['Zacks Investment Research'],"In the latest trading session, Eli Lilly (LLY) closed at $337.65, marking a +0.91% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default46.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.972476'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.138295,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.554916', 'ticker_sentiment_score': '0.10462', 'ticker_sentiment_label': 'Neutral'}]"
26,Is Eli Lilly or Bristol Myers Squibb the Better Value Stock to Buy Right Now?,https://www.fool.com/investing/2023/03/28/is-eli-lilly-or-bristol-myers-squibb-the-better-va/,20230328T141500,['George Budwell'],One of these big pharma stocks is considerably more attractive as a pure-play value investment.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F726007%2Fbuy-dice.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.99999'}, {'topic': 'Earnings', 'relevance_score': '0.988787'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.259624,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.412093', 'ticker_sentiment_score': '0.339211', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MORN', 'relevance_score': '0.039289', 'ticker_sentiment_score': '0.083081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.078482', 'ticker_sentiment_score': '0.362597', 'ticker_sentiment_label': 'Bullish'}]"
